"sample";"year";"plot";"sp";"lambda"
91;2017;4;"SASO";52,8262178811087
91;2017;4;"SCLA";NA
91;2017;4;"SOAS";NA
91;2017;4;"SPRU";1925,28909595762
91;2017;4;"SUSP";NA
91;2017;5;"BEMA";159,958726531809
91;2017;5;"CETE";4771,0639867007
91;2017;5;"CHFU";315,670789435454
91;2017;5;"CHMI";NA
91;2017;5;"HOMA";23,0959402539399
91;2017;5;"LEMA";113,492415491475
91;2017;5;"LYTR";1014,34731603822
91;2017;5;"MEEL";NA
91;2017;5;"MESU";NA
91;2017;5;"PAIN";27,9154183988087
91;2017;5;"PLCO";37,3292208914518
91;2017;5;"POMA";137,723355060278
91;2017;5;"POMO";NA
91;2017;5;"PUPA";2005,34172972611
91;2017;5;"SASO";52,8262178811087
91;2017;5;"SCLA";NA
91;2017;5;"SOAS";NA
91;2017;5;"SPRU";1925,28909595762
91;2017;5;"SUSP";NA
91;2017;6;"BEMA";NA
91;2017;6;"CETE";NA
91;2017;6;"CHFU";315,670789435454
91;2017;6;"CHMI";NA
91;2017;6;"HOMA";23,0959402539399
91;2017;6;"LEMA";113,492415491475
91;2017;6;"LYTR";1014,34731603822
91;2017;6;"MEEL";NA
91;2017;6;"MESU";NA
91;2017;6;"PAIN";27,9154183988087
91;2017;6;"PLCO";37,3292208914518
91;2017;6;"POMA";137,723355060278
91;2017;6;"POMO";NA
91;2017;6;"PUPA";2005,34172972611
91;2017;6;"SASO";52,8262178811087
91;2017;6;"SCLA";NA
91;2017;6;"SOAS";NA
91;2017;6;"SPRU";NA
91;2017;6;"SUSP";NA
91;2017;7;"BEMA";NA
91;2017;7;"CETE";NA
91;2017;7;"CHFU";NA
91;2017;7;"CHMI";NA
91;2017;7;"HOMA";NA
91;2017;7;"LEMA";NA
91;2017;7;"LYTR";1014,34731603822
91;2017;7;"MEEL";NA
91;2017;7;"MESU";NA
91;2017;7;"PAIN";NA
91;2017;7;"PLCO";NA
91;2017;7;"POMA";NA
91;2017;7;"POMO";NA
91;2017;7;"PUPA";NA
91;2017;7;"SASO";NA
91;2017;7;"SCLA";NA
91;2017;7;"SOAS";NA
91;2017;7;"SPRU";NA
91;2017;7;"SUSP";NA
91;2017;8;"BEMA";NA
91;2017;8;"CETE";NA
91;2017;8;"CHFU";NA
91;2017;8;"CHMI";NA
91;2017;8;"HOMA";NA
91;2017;8;"LEMA";NA
91;2017;8;"LYTR";1014,34731603822
91;2017;8;"MEEL";NA
91;2017;8;"MESU";NA
91;2017;8;"PAIN";NA
91;2017;8;"PLCO";NA
91;2017;8;"POMA";137,723355060278
91;2017;8;"POMO";NA
91;2017;8;"PUPA";2005,34172972611
91;2017;8;"SASO";NA
91;2017;8;"SCLA";NA
91;2017;8;"SOAS";NA
91;2017;8;"SPRU";NA
91;2017;8;"SUSP";NA
91;2017;9;"BEMA";NA
91;2017;9;"CETE";NA
91;2017;9;"CHFU";NA
91;2017;9;"CHMI";NA
91;2017;9;"HOMA";NA
91;2017;9;"LEMA";NA
91;2017;9;"LYTR";NA
91;2017;9;"MEEL";NA
91;2017;9;"MESU";NA
91;2017;9;"PAIN";NA
91;2017;9;"PLCO";NA
91;2017;9;"POMA";NA
91;2017;9;"POMO";NA
91;2017;9;"PUPA";NA
91;2017;9;"SASO";NA
91;2017;9;"SCLA";NA
91;2017;9;"SOAS";NA
91;2017;9;"SPRU";NA
91;2017;9;"SUSP";NA
91;2018;1;"BEMA";19,1470595026274
91;2018;1;"CETE";3022,42453724995
91;2018;1;"CHFU";NA
91;2018;1;"CHMI";NA
91;2018;1;"HOMA";17,2575753737786
91;2018;1;"LEMA";68,2626348861487
91;2018;1;"LYTR";NA
91;2018;1;"MEEL";NA
91;2018;1;"MESU";NA
91;2018;1;"PAIN";NA
91;2018;1;"PLCO";NA
91;2018;1;"POMA";244,643908470814
91;2018;1;"POMO";NA
91;2018;1;"PUPA";1193,8584253632
91;2018;1;"SASO";72,3225024845536
91;2018;1;"SCLA";NA
91;2018;1;"SOAS";NA
91;2018;1;"SPRU";NA
91;2018;1;"SUSP";NA
91;2018;2;"BEMA";19,1470595026274
91;2018;2;"CETE";3022,42453724995
91;2018;2;"CHFU";NA
91;2018;2;"CHMI";NA
91;2018;2;"HOMA";17,2575753737786
91;2018;2;"LEMA";68,2626348861487
91;2018;2;"LYTR";NA
91;2018;2;"MEEL";NA
91;2018;2;"MESU";NA
91;2018;2;"PAIN";10,481730538359
91;2018;2;"PLCO";NA
91;2018;2;"POMA";244,643908470814
91;2018;2;"POMO";NA
91;2018;2;"PUPA";1193,8584253632
91;2018;2;"SASO";72,3225024845536
91;2018;2;"SCLA";NA
91;2018;2;"SOAS";NA
91;2018;2;"SPRU";NA
91;2018;2;"SUSP";NA
91;2018;3;"BEMA";19,1470595026274
91;2018;3;"CETE";3022,42453724995
91;2018;3;"CHFU";NA
91;2018;3;"CHMI";66,2569486805966
91;2018;3;"HOMA";17,2575753737786
91;2018;3;"LEMA";68,2626348861487
91;2018;3;"LYTR";NA
91;2018;3;"MEEL";NA
91;2018;3;"MESU";NA
91;2018;3;"PAIN";10,481730538359
91;2018;3;"PLCO";NA
91;2018;3;"POMA";244,643908470814
91;2018;3;"POMO";NA
91;2018;3;"PUPA";1193,8584253632
91;2018;3;"SASO";72,3225024845536
91;2018;3;"SCLA";NA
91;2018;3;"SOAS";NA
91;2018;3;"SPRU";NA
91;2018;3;"SUSP";NA
91;2018;4;"BEMA";19,1470595026274
91;2018;4;"CETE";NA
91;2018;4;"CHFU";NA
91;2018;4;"CHMI";NA
91;2018;4;"HOMA";17,2575753737786
91;2018;4;"LEMA";NA
91;2018;4;"LYTR";808,386948644755
91;2018;4;"MEEL";NA
91;2018;4;"MESU";NA
91;2018;4;"PAIN";10,481730538359
91;2018;4;"PLCO";NA
91;2018;4;"POMA";244,643908470814
91;2018;4;"POMO";NA
91;2018;4;"PUPA";1193,8584253632
91;2018;4;"SASO";72,3225024845536
91;2018;4;"SCLA";NA
91;2018;4;"SOAS";NA
91;2018;4;"SPRU";NA
91;2018;4;"SUSP";NA
91;2018;5;"BEMA";19,1470595026274
91;2018;5;"CETE";NA
91;2018;5;"CHFU";NA
91;2018;5;"CHMI";NA
91;2018;5;"HOMA";17,2575753737786
91;2018;5;"LEMA";NA
91;2018;5;"LYTR";NA
91;2018;5;"MEEL";NA
91;2018;5;"MESU";NA
91;2018;5;"PAIN";NA
91;2018;5;"PLCO";NA
91;2018;5;"POMA";244,643908470814
91;2018;5;"POMO";NA
91;2018;5;"PUPA";1193,8584253632
91;2018;5;"SASO";72,3225024845536
91;2018;5;"SCLA";NA
91;2018;5;"SOAS";NA
91;2018;5;"SPRU";NA
91;2018;5;"SUSP";NA
91;2018;6;"BEMA";NA
91;2018;6;"CETE";NA
91;2018;6;"CHFU";NA
91;2018;6;"CHMI";NA
91;2018;6;"HOMA";17,2575753737786
91;2018;6;"LEMA";NA
91;2018;6;"LYTR";NA
91;2018;6;"MEEL";NA
91;2018;6;"MESU";NA
91;2018;6;"PAIN";10,481730538359
91;2018;6;"PLCO";NA
91;2018;6;"POMA";244,643908470814
91;2018;6;"POMO";NA
91;2018;6;"PUPA";1193,8584253632
91;2018;6;"SASO";72,3225024845536
91;2018;6;"SCLA";NA
91;2018;6;"SOAS";NA
91;2018;6;"SPRU";NA
91;2018;6;"SUSP";NA
91;2018;7;"BEMA";NA
91;2018;7;"CETE";NA
91;2018;7;"CHFU";NA
91;2018;7;"CHMI";NA
91;2018;7;"HOMA";NA
91;2018;7;"LEMA";NA
91;2018;7;"LYTR";NA
91;2018;7;"MEEL";NA
91;2018;7;"MESU";NA
91;2018;7;"PAIN";NA
91;2018;7;"PLCO";NA
91;2018;7;"POMA";NA
91;2018;7;"POMO";NA
91;2018;7;"PUPA";NA
91;2018;7;"SASO";72,3225024845536
91;2018;7;"SCLA";NA
91;2018;7;"SOAS";NA
91;2018;7;"SPRU";NA
91;2018;7;"SUSP";NA
91;2018;8;"BEMA";NA
91;2018;8;"CETE";NA
91;2018;8;"CHFU";NA
91;2018;8;"CHMI";NA
91;2018;8;"HOMA";NA
91;2018;8;"LEMA";NA
91;2018;8;"LYTR";NA
91;2018;8;"MEEL";NA
91;2018;8;"MESU";NA
91;2018;8;"PAIN";NA
91;2018;8;"PLCO";NA
91;2018;8;"POMA";NA
91;2018;8;"POMO";NA
91;2018;8;"PUPA";NA
91;2018;8;"SASO";NA
91;2018;8;"SCLA";NA
91;2018;8;"SOAS";NA
91;2018;8;"SPRU";NA
91;2018;8;"SUSP";NA
91;2018;9;"BEMA";NA
91;2018;9;"CETE";NA
91;2018;9;"CHFU";NA
91;2018;9;"CHMI";NA
91;2018;9;"HOMA";NA
91;2018;9;"LEMA";NA
91;2018;9;"LYTR";NA
91;2018;9;"MEEL";NA
91;2018;9;"MESU";NA
91;2018;9;"PAIN";NA
91;2018;9;"PLCO";NA
91;2018;9;"POMA";NA
91;2018;9;"POMO";NA
91;2018;9;"PUPA";NA
91;2018;9;"SASO";NA
91;2018;9;"SCLA";NA
91;2018;9;"SOAS";NA
91;2018;9;"SPRU";NA
91;2018;9;"SUSP";NA
91;2019;1;"BEMA";NA
91;2019;1;"CETE";NA
91;2019;1;"CHFU";549,908702181845
91;2019;1;"CHMI";NA
91;2019;1;"HOMA";13,7539971418365
91;2019;1;"LEMA";289,791083778885
91;2019;1;"LYTR";NA
91;2019;1;"MEEL";8,74573455686077
91;2019;1;"MESU";568,931992028108
91;2019;1;"PAIN";1,15382919864766
91;2019;1;"PLCO";NA
91;2019;1;"POMA";83,8799613520264
91;2019;1;"POMO";NA
91;2019;1;"PUPA";NA
91;2019;1;"SASO";19,1275206159644
91;2019;1;"SCLA";NA
91;2019;1;"SOAS";NA
91;2019;1;"SPRU";NA
91;2019;1;"SUSP";NA
91;2019;2;"BEMA";121,239277053425
91;2019;2;"CETE";3957,55855532834
91;2019;2;"CHFU";549,908702181845
91;2019;2;"CHMI";758,254883099583
91;2019;2;"HOMA";13,7539971418365
91;2019;2;"LEMA";289,791083778885
91;2019;2;"LYTR";NA
91;2019;2;"MEEL";8,74573455686077
91;2019;2;"MESU";568,931992028108
91;2019;2;"PAIN";1,15382919864766
91;2019;2;"PLCO";NA
91;2019;2;"POMA";83,8799613520264
91;2019;2;"POMO";NA
91;2019;2;"PUPA";1944,21759673482
91;2019;2;"SASO";19,1275206159644
91;2019;2;"SCLA";23,2631744546379
91;2019;2;"SOAS";409,051047828097
91;2019;2;"SPRU";NA
91;2019;2;"SUSP";NA
91;2019;3;"BEMA";NA
91;2019;3;"CETE";NA
91;2019;3;"CHFU";549,908702181845
91;2019;3;"CHMI";NA
91;2019;3;"HOMA";13,7539971418365
91;2019;3;"LEMA";289,791083778885
91;2019;3;"LYTR";NA
91;2019;3;"MEEL";NA
91;2019;3;"MESU";568,931992028108
91;2019;3;"PAIN";1,15382919864766
91;2019;3;"PLCO";NA
91;2019;3;"POMA";83,8799613520264
91;2019;3;"POMO";NA
91;2019;3;"PUPA";NA
91;2019;3;"SASO";19,1275206159644
91;2019;3;"SCLA";NA
91;2019;3;"SOAS";NA
91;2019;3;"SPRU";NA
91;2019;3;"SUSP";NA
91;2019;4;"BEMA";121,239277053425
91;2019;4;"CETE";3957,55855532834
91;2019;4;"CHFU";549,908702181845
91;2019;4;"CHMI";NA
91;2019;4;"HOMA";13,7539971418365
91;2019;4;"LEMA";289,791083778885
91;2019;4;"LYTR";NA
91;2019;4;"MEEL";NA
91;2019;4;"MESU";568,931992028108
91;2019;4;"PAIN";1,15382919864766
91;2019;4;"PLCO";26,1933454226435
91;2019;4;"POMA";83,8799613520264
91;2019;4;"POMO";NA
91;2019;4;"PUPA";NA
91;2019;4;"SASO";19,1275206159644
91;2019;4;"SCLA";NA
91;2019;4;"SOAS";NA
91;2019;4;"SPRU";3326,13962803716
91;2019;4;"SUSP";NA
91;2019;5;"BEMA";NA
91;2019;5;"CETE";3957,55855532834
91;2019;5;"CHFU";549,908702181845
91;2019;5;"CHMI";NA
91;2019;5;"HOMA";13,7539971418365
91;2019;5;"LEMA";289,791083778885
91;2019;5;"LYTR";NA
91;2019;5;"MEEL";8,74573455686077
91;2019;5;"MESU";NA
91;2019;5;"PAIN";1,15382919864766
91;2019;5;"PLCO";NA
91;2019;5;"POMA";83,8799613520264
91;2019;5;"POMO";NA
91;2019;5;"PUPA";NA
91;2019;5;"SASO";19,1275206159644
91;2019;5;"SCLA";NA
91;2019;5;"SOAS";409,051047828097
91;2019;5;"SPRU";NA
91;2019;5;"SUSP";NA
91;2019;6;"BEMA";NA
91;2019;6;"CETE";3957,55855532834
91;2019;6;"CHFU";549,908702181845
91;2019;6;"CHMI";NA
91;2019;6;"HOMA";13,7539971418365
91;2019;6;"LEMA";289,791083778885
91;2019;6;"LYTR";NA
91;2019;6;"MEEL";NA
91;2019;6;"MESU";NA
91;2019;6;"PAIN";1,15382919864766
91;2019;6;"PLCO";26,1933454226435
91;2019;6;"POMA";83,8799613520264
91;2019;6;"POMO";NA
91;2019;6;"PUPA";NA
91;2019;6;"SASO";NA
91;2019;6;"SCLA";NA
91;2019;6;"SOAS";NA
91;2019;6;"SPRU";3326,13962803716
91;2019;6;"SUSP";NA
91;2019;7;"BEMA";121,239277053425
91;2019;7;"CETE";3957,55855532834
91;2019;7;"CHFU";549,908702181845
91;2019;7;"CHMI";758,254883099583
91;2019;7;"HOMA";13,7539971418365
91;2019;7;"LEMA";289,791083778885
91;2019;7;"LYTR";NA
91;2019;7;"MEEL";NA
91;2019;7;"MESU";568,931992028108
91;2019;7;"PAIN";1,15382919864766
91;2019;7;"PLCO";26,1933454226435
91;2019;7;"POMA";83,8799613520264
91;2019;7;"POMO";167,845207242281
91;2019;7;"PUPA";1944,21759673482
91;2019;7;"SASO";19,1275206159644
91;2019;7;"SCLA";23,2631744546379
91;2019;7;"SOAS";409,051047828097
91;2019;7;"SPRU";3326,13962803716
91;2019;7;"SUSP";NA
91;2019;8;"BEMA";121,239277053425
91;2019;8;"CETE";3957,55855532834
91;2019;8;"CHFU";549,908702181845
91;2019;8;"CHMI";NA
91;2019;8;"HOMA";13,7539971418365
91;2019;8;"LEMA";289,791083778885
91;2019;8;"LYTR";NA
91;2019;8;"MEEL";NA
91;2019;8;"MESU";568,931992028108
91;2019;8;"PAIN";1,15382919864766
91;2019;8;"PLCO";26,1933454226435
91;2019;8;"POMA";83,8799613520264
91;2019;8;"POMO";167,845207242281
91;2019;8;"PUPA";1944,21759673482
91;2019;8;"SASO";19,1275206159644
91;2019;8;"SCLA";23,2631744546379
91;2019;8;"SOAS";409,051047828097
91;2019;8;"SPRU";3326,13962803716
91;2019;8;"SUSP";NA
91;2019;9;"BEMA";121,239277053425
91;2019;9;"CETE";NA
91;2019;9;"CHFU";549,908702181845
91;2019;9;"CHMI";NA
91;2019;9;"HOMA";13,7539971418365
91;2019;9;"LEMA";289,791083778885
91;2019;9;"LYTR";NA
91;2019;9;"MEEL";NA
91;2019;9;"MESU";568,931992028108
91;2019;9;"PAIN";1,15382919864766
91;2019;9;"PLCO";26,1933454226435
91;2019;9;"POMA";83,8799613520264
91;2019;9;"POMO";167,845207242281
91;2019;9;"PUPA";NA
91;2019;9;"SASO";19,1275206159644
91;2019;9;"SCLA";NA
91;2019;9;"SOAS";409,051047828097
91;2019;9;"SPRU";NA
91;2019;9;"SUSP";NA
92;2015;1;"BEMA";142,308878372259
92;2015;1;"CETE";543,305854128332
92;2015;1;"CHFU";850,724391110849
92;2015;1;"CHMI";NA
92;2015;1;"HOMA";264,570449403244
92;2015;1;"LEMA";597,166655378206
92;2015;1;"LYTR";NA
92;2015;1;"MEEL";32,468754038998
92;2015;1;"MESU";102,280521073705
92;2015;1;"PAIN";259,217873346663
92;2015;1;"PLCO";139,183499512718
92;2015;1;"POMA";1472,55531022913
92;2015;1;"POMO";442,535411830965
92;2015;1;"PUPA";2249,38220515321
92;2015;1;"SASO";440,417699027824
92;2015;1;"SCLA";227,313742840534
92;2015;1;"SOAS";135,03151921184
92;2015;1;"SPRU";1124,52481384419
92;2015;1;"SUSP";NA
92;2015;2;"BEMA";142,308878372259
92;2015;2;"CETE";543,305854128332
92;2015;2;"CHFU";850,724391110849
92;2015;2;"CHMI";NA
92;2015;2;"HOMA";264,570449403244
92;2015;2;"LEMA";597,166655378206
92;2015;2;"LYTR";NA
92;2015;2;"MEEL";32,468754038998
92;2015;2;"MESU";102,280521073705
92;2015;2;"PAIN";259,217873346663
92;2015;2;"PLCO";139,183499512718
92;2015;2;"POMA";1472,55531022913
92;2015;2;"POMO";442,535411830965
92;2015;2;"PUPA";2249,38220515321
92;2015;2;"SASO";440,417699027824
92;2015;2;"SCLA";227,313742840534
92;2015;2;"SOAS";135,03151921184
92;2015;2;"SPRU";1124,52481384419
92;2015;2;"SUSP";NA
92;2015;3;"BEMA";NA
92;2015;3;"CETE";543,305854128332
92;2015;3;"CHFU";850,724391110849
92;2015;3;"CHMI";NA
92;2015;3;"HOMA";NA
92;2015;3;"LEMA";597,166655378206
92;2015;3;"LYTR";NA
92;2015;3;"MEEL";32,468754038998
92;2015;3;"MESU";102,280521073705
92;2015;3;"PAIN";259,217873346663
92;2015;3;"PLCO";NA
92;2015;3;"POMA";1472,55531022913
92;2015;3;"POMO";442,535411830965
92;2015;3;"PUPA";2249,38220515321
92;2015;3;"SASO";440,417699027824
92;2015;3;"SCLA";NA
92;2015;3;"SOAS";135,03151921184
92;2015;3;"SPRU";NA
92;2015;3;"SUSP";NA
92;2015;4;"BEMA";142,308878372259
92;2015;4;"CETE";NA
92;2015;4;"CHFU";850,724391110849
92;2015;4;"CHMI";NA
92;2015;4;"HOMA";NA
92;2015;4;"LEMA";597,166655378206
92;2015;4;"LYTR";NA
92;2015;4;"MEEL";NA
92;2015;4;"MESU";NA
92;2015;4;"PAIN";259,217873346663
92;2015;4;"PLCO";139,183499512718
92;2015;4;"POMA";NA
92;2015;4;"POMO";NA
92;2015;4;"PUPA";2249,38220515321
92;2015;4;"SASO";440,417699027824
92;2015;4;"SCLA";NA
92;2015;4;"SOAS";135,03151921184
92;2015;4;"SPRU";NA
92;2015;4;"SUSP";NA
92;2015;5;"BEMA";142,308878372259
92;2015;5;"CETE";NA
92;2015;5;"CHFU";850,724391110849
92;2015;5;"CHMI";NA
92;2015;5;"HOMA";NA
92;2015;5;"LEMA";597,166655378206
92;2015;5;"LYTR";NA
92;2015;5;"MEEL";NA
92;2015;5;"MESU";NA
92;2015;5;"PAIN";259,217873346663
92;2015;5;"PLCO";139,183499512718
92;2015;5;"POMA";NA
92;2015;5;"POMO";NA
92;2015;5;"PUPA";2249,38220515321
92;2015;5;"SASO";440,417699027824
92;2015;5;"SCLA";NA
92;2015;5;"SOAS";135,03151921184
92;2015;5;"SPRU";NA
92;2015;5;"SUSP";NA
92;2015;6;"BEMA";142,308878372259
92;2015;6;"CETE";NA
92;2015;6;"CHFU";850,724391110849
92;2015;6;"CHMI";NA
92;2015;6;"HOMA";NA
92;2015;6;"LEMA";597,166655378206
92;2015;6;"LYTR";NA
92;2015;6;"MEEL";32,468754038998
92;2015;6;"MESU";102,280521073705
92;2015;6;"PAIN";259,217873346663
92;2015;6;"PLCO";139,183499512718
92;2015;6;"POMA";1472,55531022913
92;2015;6;"POMO";NA
92;2015;6;"PUPA";NA
92;2015;6;"SASO";440,417699027824
92;2015;6;"SCLA";227,313742840534
92;2015;6;"SOAS";NA
92;2015;6;"SPRU";1124,52481384419
92;2015;6;"SUSP";NA
92;2015;7;"BEMA";NA
92;2015;7;"CETE";NA
92;2015;7;"CHFU";NA
92;2015;7;"CHMI";NA
92;2015;7;"HOMA";264,570449403244
92;2015;7;"LEMA";NA
92;2015;7;"LYTR";NA
92;2015;7;"MEEL";NA
92;2015;7;"MESU";NA
92;2015;7;"PAIN";NA
92;2015;7;"PLCO";NA
92;2015;7;"POMA";1472,55531022913
92;2015;7;"POMO";442,535411830965
92;2015;7;"PUPA";NA
92;2015;7;"SASO";440,417699027824
92;2015;7;"SCLA";NA
92;2015;7;"SOAS";NA
92;2015;7;"SPRU";NA
92;2015;7;"SUSP";NA
92;2015;8;"BEMA";NA
92;2015;8;"CETE";NA
92;2015;8;"CHFU";NA
92;2015;8;"CHMI";NA
92;2015;8;"HOMA";264,570449403244
92;2015;8;"LEMA";NA
92;2015;8;"LYTR";NA
92;2015;8;"MEEL";NA
92;2015;8;"MESU";NA
92;2015;8;"PAIN";NA
92;2015;8;"PLCO";NA
92;2015;8;"POMA";1472,55531022913
92;2015;8;"POMO";NA
92;2015;8;"PUPA";NA
92;2015;8;"SASO";440,417699027824
92;2015;8;"SCLA";NA
92;2015;8;"SOAS";NA
92;2015;8;"SPRU";1124,52481384419
92;2015;8;"SUSP";NA
92;2015;9;"BEMA";NA
92;2015;9;"CETE";NA
92;2015;9;"CHFU";NA
92;2015;9;"CHMI";NA
92;2015;9;"HOMA";NA
92;2015;9;"LEMA";NA
92;2015;9;"LYTR";NA
92;2015;9;"MEEL";NA
92;2015;9;"MESU";NA
92;2015;9;"PAIN";NA
92;2015;9;"PLCO";NA
92;2015;9;"POMA";NA
92;2015;9;"POMO";NA
92;2015;9;"PUPA";NA
92;2015;9;"SASO";NA
92;2015;9;"SCLA";NA
92;2015;9;"SOAS";NA
92;2015;9;"SPRU";NA
92;2015;9;"SUSP";NA
92;2016;1;"BEMA";92,289966957214
92;2016;1;"CETE";NA
92;2016;1;"CHFU";421,036611624475
92;2016;1;"CHMI";NA
92;2016;1;"HOMA";13,2032461002148
92;2016;1;"LEMA";121,196622855874
92;2016;1;"LYTR";NA
92;2016;1;"MEEL";NA
92;2016;1;"MESU";138,256215520234
92;2016;1;"PAIN";38,7680155142218
92;2016;1;"PLCO";42,0832231734568
92;2016;1;"POMA";NA
92;2016;1;"POMO";NA
92;2016;1;"PUPA";NA
92;2016;1;"SASO";60,1669577123389
92;2016;1;"SCLA";28,3939921470868
92;2016;1;"SOAS";NA
92;2016;1;"SPRU";NA
92;2016;1;"SUSP";NA
92;2016;2;"BEMA";92,289966957214
92;2016;2;"CETE";NA
92;2016;2;"CHFU";421,036611624475
92;2016;2;"CHMI";NA
92;2016;2;"HOMA";13,2032461002148
92;2016;2;"LEMA";121,196622855874
92;2016;2;"LYTR";NA
92;2016;2;"MEEL";NA
92;2016;2;"MESU";138,256215520234
92;2016;2;"PAIN";38,7680155142218
92;2016;2;"PLCO";42,0832231734568
92;2016;2;"POMA";NA
92;2016;2;"POMO";NA
92;2016;2;"PUPA";NA
92;2016;2;"SASO";60,1669577123389
92;2016;2;"SCLA";28,3939921470868
92;2016;2;"SOAS";NA
92;2016;2;"SPRU";NA
92;2016;2;"SUSP";NA
92;2016;3;"BEMA";92,289966957214
92;2016;3;"CETE";NA
92;2016;3;"CHFU";421,036611624475
92;2016;3;"CHMI";108,868301683846
92;2016;3;"HOMA";13,2032461002148
92;2016;3;"LEMA";121,196622855874
92;2016;3;"LYTR";NA
92;2016;3;"MEEL";NA
92;2016;3;"MESU";138,256215520234
92;2016;3;"PAIN";38,7680155142218
92;2016;3;"PLCO";42,0832231734568
92;2016;3;"POMA";NA
92;2016;3;"POMO";NA
92;2016;3;"PUPA";NA
92;2016;3;"SASO";NA
92;2016;3;"SCLA";28,3939921470868
92;2016;3;"SOAS";NA
92;2016;3;"SPRU";NA
92;2016;3;"SUSP";NA
92;2016;4;"BEMA";92,289966957214
92;2016;4;"CETE";NA
92;2016;4;"CHFU";NA
92;2016;4;"CHMI";NA
92;2016;4;"HOMA";13,2032461002148
92;2016;4;"LEMA";121,196622855874
92;2016;4;"LYTR";NA
92;2016;4;"MEEL";14,5957904613758
92;2016;4;"MESU";138,256215520234
92;2016;4;"PAIN";38,7680155142218
92;2016;4;"PLCO";42,0832231734568
92;2016;4;"POMA";NA
92;2016;4;"POMO";NA
92;2016;4;"PUPA";NA
92;2016;4;"SASO";60,1669577123389
92;2016;4;"SCLA";28,3939921470868
92;2016;4;"SOAS";NA
92;2016;4;"SPRU";NA
92;2016;4;"SUSP";NA
92;2016;5;"BEMA";92,289966957214
92;2016;5;"CETE";1300,67159031398
92;2016;5;"CHFU";421,036611624475
92;2016;5;"CHMI";NA
92;2016;5;"HOMA";13,2032461002148
92;2016;5;"LEMA";121,196622855874
92;2016;5;"LYTR";NA
92;2016;5;"MEEL";14,5957904613758
92;2016;5;"MESU";138,256215520234
92;2016;5;"PAIN";NA
92;2016;5;"PLCO";42,0832231734568
92;2016;5;"POMA";NA
92;2016;5;"POMO";NA
92;2016;5;"PUPA";NA
92;2016;5;"SASO";NA
92;2016;5;"SCLA";28,3939921470868
92;2016;5;"SOAS";NA
92;2016;5;"SPRU";NA
92;2016;5;"SUSP";NA
92;2016;6;"BEMA";92,289966957214
92;2016;6;"CETE";NA
92;2016;6;"CHFU";NA
92;2016;6;"CHMI";NA
92;2016;6;"HOMA";13,2032461002148
92;2016;6;"LEMA";121,196622855874
92;2016;6;"LYTR";NA
92;2016;6;"MEEL";14,5957904613758
92;2016;6;"MESU";138,256215520234
92;2016;6;"PAIN";38,7680155142218
92;2016;6;"PLCO";42,0832231734568
92;2016;6;"POMA";NA
92;2016;6;"POMO";NA
92;2016;6;"PUPA";NA
92;2016;6;"SASO";60,1669577123389
92;2016;6;"SCLA";28,3939921470868
92;2016;6;"SOAS";220,135531900974
92;2016;6;"SPRU";1008,58779727811
92;2016;6;"SUSP";NA
92;2016;7;"BEMA";92,289966957214
92;2016;7;"CETE";NA
92;2016;7;"CHFU";421,036611624475
92;2016;7;"CHMI";NA
92;2016;7;"HOMA";13,2032461002148
92;2016;7;"LEMA";121,196622855874
92;2016;7;"LYTR";NA
92;2016;7;"MEEL";NA
92;2016;7;"MESU";138,256215520234
92;2016;7;"PAIN";38,7680155142218
92;2016;7;"PLCO";NA
92;2016;7;"POMA";80,2646956936817
92;2016;7;"POMO";NA
92;2016;7;"PUPA";1715,43491004111
92;2016;7;"SASO";60,1669577123389
92;2016;7;"SCLA";28,3939921470868
92;2016;7;"SOAS";220,135531900974
92;2016;7;"SPRU";1008,58779727811
92;2016;7;"SUSP";NA
92;2016;8;"BEMA";92,289966957214
92;2016;8;"CETE";NA
92;2016;8;"CHFU";421,036611624475
92;2016;8;"CHMI";NA
92;2016;8;"HOMA";13,2032461002148
92;2016;8;"LEMA";121,196622855874
92;2016;8;"LYTR";NA
92;2016;8;"MEEL";NA
92;2016;8;"MESU";138,256215520234
92;2016;8;"PAIN";38,7680155142218
92;2016;8;"PLCO";42,0832231734568
92;2016;8;"POMA";80,2646956936817
92;2016;8;"POMO";102,038122569694
92;2016;8;"PUPA";1715,43491004111
92;2016;8;"SASO";60,1669577123389
92;2016;8;"SCLA";28,3939921470868
92;2016;8;"SOAS";220,135531900974
92;2016;8;"SPRU";1008,58779727811
92;2016;8;"SUSP";NA
92;2016;9;"BEMA";92,289966957214
92;2016;9;"CETE";1300,67159031398
92;2016;9;"CHFU";NA
92;2016;9;"CHMI";NA
92;2016;9;"HOMA";13,2032461002148
92;2016;9;"LEMA";121,196622855874
92;2016;9;"LYTR";NA
92;2016;9;"MEEL";NA
92;2016;9;"MESU";138,256215520234
92;2016;9;"PAIN";38,7680155142218
92;2016;9;"PLCO";42,0832231734568
92;2016;9;"POMA";80,2646956936817
92;2016;9;"POMO";102,038122569694
92;2016;9;"PUPA";NA
92;2016;9;"SASO";60,1669577123389
92;2016;9;"SCLA";28,3939921470868
92;2016;9;"SOAS";220,135531900974
92;2016;9;"SPRU";1008,58779727811
92;2016;9;"SUSP";NA
92;2017;1;"BEMA";247,686033172718
92;2017;1;"CETE";4552,18618242087
92;2017;1;"CHFU";339,22586090919
92;2017;1;"CHMI";435,437296142854
