"sample";"year";"plot";"sp";"lambda"
65;"2018";"3";"LEMA";32,5541359733483
65;"2018";"3";"LYTR";NA
65;"2018";"3";"MEEL";NA
65;"2018";"3";"MESU";NA
65;"2018";"3";"PAIN";21,2904954977408
65;"2018";"3";"PLCO";NA
65;"2018";"3";"POMA";166,404746101471
65;"2018";"3";"POMO";NA
65;"2018";"3";"PUPA";2439,96790866484
65;"2018";"3";"SASO";1113,24682961059
65;"2018";"3";"SCLA";NA
65;"2018";"3";"SOAS";NA
65;"2018";"3";"SPRU";NA
65;"2018";"3";"SUSP";NA
65;"2018";"4";"BEMA";44,0356977957548
65;"2018";"4";"CETE";NA
65;"2018";"4";"CHFU";NA
65;"2018";"4";"CHMI";NA
65;"2018";"4";"HOMA";20,9610447397744
65;"2018";"4";"LEMA";NA
65;"2018";"4";"LYTR";329,928930669109
65;"2018";"4";"MEEL";NA
65;"2018";"4";"MESU";NA
65;"2018";"4";"PAIN";13,6719012886339
65;"2018";"4";"PLCO";NA
65;"2018";"4";"POMA";136,551073951181
65;"2018";"4";"POMO";NA
65;"2018";"4";"PUPA";2328,12290343031
65;"2018";"4";"SASO";59,0877039131445
65;"2018";"4";"SCLA";NA
65;"2018";"4";"SOAS";NA
65;"2018";"4";"SPRU";NA
65;"2018";"4";"SUSP";NA
65;"2018";"5";"BEMA";108,206056289355
65;"2018";"5";"CETE";NA
65;"2018";"5";"CHFU";NA
65;"2018";"5";"CHMI";NA
65;"2018";"5";"HOMA";20,4609618472384
65;"2018";"5";"LEMA";NA
65;"2018";"5";"LYTR";NA
65;"2018";"5";"MEEL";NA
65;"2018";"5";"MESU";NA
65;"2018";"5";"PAIN";NA
65;"2018";"5";"PLCO";NA
65;"2018";"5";"POMA";309,50941026117
65;"2018";"5";"POMO";NA
65;"2018";"5";"PUPA";496,026394164589
65;"2018";"5";"SASO";112,841239307071
65;"2018";"5";"SCLA";NA
65;"2018";"5";"SOAS";NA
65;"2018";"5";"SPRU";NA
65;"2018";"5";"SUSP";NA
65;"2018";"6";"BEMA";NA
65;"2018";"6";"CETE";NA
65;"2018";"6";"CHFU";NA
65;"2018";"6";"CHMI";NA
65;"2018";"6";"HOMA";33,2217796573541
65;"2018";"6";"LEMA";NA
65;"2018";"6";"LYTR";NA
65;"2018";"6";"MEEL";NA
65;"2018";"6";"MESU";NA
65;"2018";"6";"PAIN";9,67384855529811
65;"2018";"6";"PLCO";NA
65;"2018";"6";"POMA";111,859511869629
65;"2018";"6";"POMO";NA
65;"2018";"6";"PUPA";644,847053589398
65;"2018";"6";"SASO";21,7992943712801
65;"2018";"6";"SCLA";NA
65;"2018";"6";"SOAS";NA
65;"2018";"6";"SPRU";NA
65;"2018";"6";"SUSP";NA
65;"2018";"7";"BEMA";NA
65;"2018";"7";"CETE";NA
65;"2018";"7";"CHFU";NA
65;"2018";"7";"CHMI";NA
65;"2018";"7";"HOMA";NA
65;"2018";"7";"LEMA";NA
65;"2018";"7";"LYTR";NA
65;"2018";"7";"MEEL";NA
65;"2018";"7";"MESU";NA
65;"2018";"7";"PAIN";NA
65;"2018";"7";"PLCO";NA
65;"2018";"7";"POMA";NA
65;"2018";"7";"POMO";NA
65;"2018";"7";"PUPA";NA
65;"2018";"7";"SASO";23,684478176865
65;"2018";"7";"SCLA";NA
65;"2018";"7";"SOAS";NA
65;"2018";"7";"SPRU";NA
65;"2018";"7";"SUSP";NA
65;"2018";"8";"BEMA";NA
65;"2018";"8";"CETE";NA
65;"2018";"8";"CHFU";NA
65;"2018";"8";"CHMI";NA
65;"2018";"8";"HOMA";NA
65;"2018";"8";"LEMA";NA
65;"2018";"8";"LYTR";NA
65;"2018";"8";"MEEL";NA
65;"2018";"8";"MESU";NA
65;"2018";"8";"PAIN";NA
65;"2018";"8";"PLCO";NA
65;"2018";"8";"POMA";NA
65;"2018";"8";"POMO";NA
65;"2018";"8";"PUPA";NA
65;"2018";"8";"SASO";NA
65;"2018";"8";"SCLA";NA
65;"2018";"8";"SOAS";NA
65;"2018";"8";"SPRU";NA
65;"2018";"8";"SUSP";NA
65;"2018";"9";"BEMA";NA
65;"2018";"9";"CETE";NA
65;"2018";"9";"CHFU";NA
65;"2018";"9";"CHMI";NA
65;"2018";"9";"HOMA";NA
65;"2018";"9";"LEMA";NA
65;"2018";"9";"LYTR";NA
65;"2018";"9";"MEEL";NA
65;"2018";"9";"MESU";NA
65;"2018";"9";"PAIN";NA
65;"2018";"9";"PLCO";NA
65;"2018";"9";"POMA";NA
65;"2018";"9";"POMO";NA
65;"2018";"9";"PUPA";NA
65;"2018";"9";"SASO";NA
65;"2018";"9";"SCLA";NA
65;"2018";"9";"SOAS";NA
65;"2018";"9";"SPRU";NA
65;"2018";"9";"SUSP";NA
65;"2019";"1";"BEMA";NA
65;"2019";"1";"CETE";NA
65;"2019";"1";"CHFU";422,155523813882
65;"2019";"1";"CHMI";NA
65;"2019";"1";"HOMA";7,5534254384429
65;"2019";"1";"LEMA";219,125549773048
65;"2019";"1";"LYTR";NA
65;"2019";"1";"MEEL";17,1892776115596
65;"2019";"1";"MESU";362,963307929026
65;"2019";"1";"PAIN";0,863612773793612
65;"2019";"1";"PLCO";NA
65;"2019";"1";"POMA";49,3681345303105
65;"2019";"1";"POMO";NA
65;"2019";"1";"PUPA";NA
65;"2019";"1";"SASO";295,888596275364
65;"2019";"1";"SCLA";NA
65;"2019";"1";"SOAS";NA
65;"2019";"1";"SPRU";NA
65;"2019";"1";"SUSP";NA
65;"2019";"2";"BEMA";84,7485349543127
65;"2019";"2";"CETE";3069,8629129182
65;"2019";"2";"CHFU";227,571975124122
65;"2019";"2";"CHMI";497,055355511413
65;"2019";"2";"HOMA";11,3566673048823
65;"2019";"2";"LEMA";203,531297072689
65;"2019";"2";"LYTR";NA
65;"2019";"2";"MEEL";59,3913367647227
65;"2019";"2";"MESU";196,210721659994
65;"2019";"2";"PAIN";1,14108414494107
65;"2019";"2";"PLCO";NA
65;"2019";"2";"POMA";99,464954458508
65;"2019";"2";"POMO";NA
65;"2019";"2";"PUPA";431,695982154622
65;"2019";"2";"SASO";64,7904889848364
65;"2019";"2";"SCLA";17,3739875877468
65;"2019";"2";"SOAS";429,300379579178
65;"2019";"2";"SPRU";NA
65;"2019";"2";"SUSP";NA
65;"2019";"3";"BEMA";NA
65;"2019";"3";"CETE";NA
65;"2019";"3";"CHFU";305,444022051348
65;"2019";"3";"CHMI";NA
65;"2019";"3";"HOMA";19,1667656273857
65;"2019";"3";"LEMA";81,1335298110169
65;"2019";"3";"LYTR";NA
65;"2019";"3";"MEEL";NA
65;"2019";"3";"MESU";91,6881462860054
65;"2019";"3";"PAIN";0,552318488472552
65;"2019";"3";"PLCO";NA
65;"2019";"3";"POMA";18,2236814768139
65;"2019";"3";"POMO";NA
65;"2019";"3";"PUPA";NA
65;"2019";"3";"SASO";26,2936454501326
65;"2019";"3";"SCLA";NA
65;"2019";"3";"SOAS";NA
65;"2019";"3";"SPRU";NA
65;"2019";"3";"SUSP";NA
65;"2019";"4";"BEMA";20,0979822094786
65;"2019";"4";"CETE";5201,24166329026
65;"2019";"4";"CHFU";404,557120457592
65;"2019";"4";"CHMI";NA
65;"2019";"4";"HOMA";12,8349294812973
65;"2019";"4";"LEMA";405,702938567394
65;"2019";"4";"LYTR";NA
65;"2019";"4";"MEEL";NA
65;"2019";"4";"MESU";349,47114227209
65;"2019";"4";"PAIN";1,07340268554211
65;"2019";"4";"PLCO";41,6978579304564
65;"2019";"4";"POMA";119,569191144182
65;"2019";"4";"POMO";NA
65;"2019";"4";"PUPA";NA
65;"2019";"4";"SASO";87,7710994129205
65;"2019";"4";"SCLA";NA
65;"2019";"4";"SOAS";NA
65;"2019";"4";"SPRU";2458,22148468923
65;"2019";"4";"SUSP";NA
65;"2019";"5";"BEMA";NA
65;"2019";"5";"CETE";2845,77956225577
65;"2019";"5";"CHFU";370,4475746334
65;"2019";"5";"CHMI";NA
65;"2019";"5";"HOMA";8,37519691328453
65;"2019";"5";"LEMA";391,10336210664
65;"2019";"5";"LYTR";NA
65;"2019";"5";"MEEL";31,2818837558631
65;"2019";"5";"MESU";NA
65;"2019";"5";"PAIN";1,00387525670491
65;"2019";"5";"PLCO";NA
65;"2019";"5";"POMA";53,3273049847606
65;"2019";"5";"POMO";NA
65;"2019";"5";"PUPA";NA
65;"2019";"5";"SASO";4,24216996507278
65;"2019";"5";"SCLA";NA
65;"2019";"5";"SOAS";215,203800065621
65;"2019";"5";"SPRU";NA
65;"2019";"5";"SUSP";NA
65;"2019";"6";"BEMA";NA
65;"2019";"6";"CETE";1819,60882482846
65;"2019";"6";"CHFU";814,016199153278
65;"2019";"6";"CHMI";NA
65;"2019";"6";"HOMA";8,40238416003666
65;"2019";"6";"LEMA";206,478846345325
65;"2019";"6";"LYTR";NA
65;"2019";"6";"MEEL";NA
65;"2019";"6";"MESU";NA
65;"2019";"6";"PAIN";0,875623637841504
65;"2019";"6";"PLCO";34,3658986643542
65;"2019";"6";"POMA";53,5330154356095
65;"2019";"6";"POMO";NA
65;"2019";"6";"PUPA";NA
65;"2019";"6";"SASO";NA
65;"2019";"6";"SCLA";NA
65;"2019";"6";"SOAS";NA
65;"2019";"6";"SPRU";1225,69483103764
65;"2019";"6";"SUSP";NA
65;"2019";"7";"BEMA";118,793280647102
65;"2019";"7";"CETE";2578,49423036968
65;"2019";"7";"CHFU";580,886801728572
65;"2019";"7";"CHMI";1200,216841247
65;"2019";"7";"HOMA";8,20829460214852
65;"2019";"7";"LEMA";229,097379757735
65;"2019";"7";"LYTR";NA
65;"2019";"7";"MEEL";NA
65;"2019";"7";"MESU";398,479874663993
65;"2019";"7";"PAIN";0,924976072109883
65;"2019";"7";"PLCO";21,0210498312613
65;"2019";"7";"POMA";91,8436230801357
65;"2019";"7";"POMO";52,4931703233398
65;"2019";"7";"PUPA";1258,1618051885
65;"2019";"7";"SASO";21,106019649841
65;"2019";"7";"SCLA";13,8846480190737
65;"2019";"7";"SOAS";401,351467641142
65;"2019";"7";"SPRU";3241,88798799203
65;"2019";"7";"SUSP";NA
65;"2019";"8";"BEMA";156,098132268233
65;"2019";"8";"CETE";3721,66462996286
65;"2019";"8";"CHFU";638,162024849474
65;"2019";"8";"CHMI";NA
65;"2019";"8";"HOMA";8,29090274832954
65;"2019";"8";"LEMA";206,419901226654
65;"2019";"8";"LYTR";NA
65;"2019";"8";"MEEL";NA
65;"2019";"8";"MESU";546,64504433037
65;"2019";"8";"PAIN";1,64535703415605
65;"2019";"8";"PLCO";32,2481061936526
65;"2019";"8";"POMA";93,2634454441774
65;"2019";"8";"POMO";232,615423955926
65;"2019";"8";"PUPA";1432,77172456056
65;"2019";"8";"SASO";19,7069007845571
65;"2019";"8";"SCLA";76,2961942805921
65;"2019";"8";"SOAS";357,038281701262
65;"2019";"8";"SPRU";4524,7762089603
65;"2019";"8";"SUSP";NA
65;"2019";"9";"BEMA";25,6532904424183
65;"2019";"9";"CETE";NA
65;"2019";"9";"CHFU";303,473216604936
65;"2019";"9";"CHMI";NA
65;"2019";"9";"HOMA";9,40174523328378
65;"2019";"9";"LEMA";109,755278798775
65;"2019";"9";"LYTR";NA
65;"2019";"9";"MEEL";NA
65;"2019";"9";"MESU";329,53483698066
65;"2019";"9";"PAIN";1,89592998096457
65;"2019";"9";"PLCO";23,1671123688038
65;"2019";"9";"POMA";95,9742685483903
65;"2019";"9";"POMO";105,895525962176
65;"2019";"9";"PUPA";NA
65;"2019";"9";"SASO";110,759699176884
65;"2019";"9";"SCLA";NA
65;"2019";"9";"SOAS";323,42262140336
65;"2019";"9";"SPRU";NA
65;"2019";"9";"SUSP";NA
66;"2015";"1";"BEMA";71,8194544046714
66;"2015";"1";"CETE";467,906779997877
66;"2015";"1";"CHFU";761,426120746953
66;"2015";"1";"CHMI";NA
66;"2015";"1";"HOMA";140,43569254537
66;"2015";"1";"LEMA";456,583342554632
66;"2015";"1";"LYTR";NA
66;"2015";"1";"MEEL";10,8786578431038
66;"2015";"1";"MESU";49,9014034622754
66;"2015";"1";"PAIN";196,33269603169
66;"2015";"1";"PLCO";258,016986656236
66;"2015";"1";"POMA";299,152300075114
66;"2015";"1";"POMO";141,851529390914
66;"2015";"1";"PUPA";696,003437710594
66;"2015";"1";"SASO";541,739487776278
66;"2015";"1";"SCLA";54,831333984866
66;"2015";"1";"SOAS";108,350632121608
66;"2015";"1";"SPRU";1363,91379254242
66;"2015";"1";"SUSP";NA
66;"2015";"2";"BEMA";139,773154641179
66;"2015";"2";"CETE";680,639369309874
66;"2015";"2";"CHFU";754,289795284908
66;"2015";"2";"CHMI";NA
66;"2015";"2";"HOMA";230,427776932254
66;"2015";"2";"LEMA";678,325393353544
66;"2015";"2";"LYTR";NA
66;"2015";"2";"MEEL";25,0171250178016
66;"2015";"2";"MESU";93,5162894706179
66;"2015";"2";"PAIN";115,509998061286
66;"2015";"2";"PLCO";111,956182925918
66;"2015";"2";"POMA";287,356708253583
66;"2015";"2";"POMO";269,187967146601
66;"2015";"2";"PUPA";725,03272725623
66;"2015";"2";"SASO";262,543369026396
66;"2015";"2";"SCLA";195,874652345995
66;"2015";"2";"SOAS";158,300436147591
66;"2015";"2";"SPRU";1454,75976686694
66;"2015";"2";"SUSP";NA
66;"2015";"3";"BEMA";NA
66;"2015";"3";"CETE";361,439810706077
66;"2015";"3";"CHFU";1452,80229484327
66;"2015";"3";"CHMI";NA
66;"2015";"3";"HOMA";NA
66;"2015";"3";"LEMA";517,889858218011
66;"2015";"3";"LYTR";NA
66;"2015";"3";"MEEL";18,878913297345
66;"2015";"3";"MESU";97,5306153465607
66;"2015";"3";"PAIN";142,399826898098
66;"2015";"3";"PLCO";NA
66;"2015";"3";"POMA";230,037988641965
66;"2015";"3";"POMO";226,751051309292
66;"2015";"3";"PUPA";215,962605577218
66;"2015";"3";"SASO";594,626612385543
66;"2015";"3";"SCLA";NA
66;"2015";"3";"SOAS";125,702508810481
66;"2015";"3";"SPRU";NA
66;"2015";"3";"SUSP";NA
66;"2015";"4";"BEMA";63,5042507955224
66;"2015";"4";"CETE";NA
66;"2015";"4";"CHFU";583,167885898153
66;"2015";"4";"CHMI";NA
66;"2015";"4";"HOMA";NA
66;"2015";"4";"LEMA";571,308890489617
66;"2015";"4";"LYTR";NA
66;"2015";"4";"MEEL";NA
66;"2015";"4";"MESU";NA
66;"2015";"4";"PAIN";179,327894824771
66;"2015";"4";"PLCO";120,391626197776
66;"2015";"4";"POMA";NA
66;"2015";"4";"POMO";NA
66;"2015";"4";"PUPA";1018,10472273213
66;"2015";"4";"SASO";298,536726028484
66;"2015";"4";"SCLA";NA
66;"2015";"4";"SOAS";279,261808537779
66;"2015";"4";"SPRU";NA
66;"2015";"4";"SUSP";NA
66;"2015";"5";"BEMA";43,244117267312
66;"2015";"5";"CETE";NA
66;"2015";"5";"CHFU";402,399340266978
66;"2015";"5";"CHMI";NA
66;"2015";"5";"HOMA";NA
66;"2015";"5";"LEMA";469,066401034373
66;"2015";"5";"LYTR";NA
66;"2015";"5";"MEEL";NA
66;"2015";"5";"MESU";NA
66;"2015";"5";"PAIN";164,65375690499
66;"2015";"5";"PLCO";83,5146630441582
66;"2015";"5";"POMA";NA
66;"2015";"5";"POMO";NA
66;"2015";"5";"PUPA";605,005542546116
66;"2015";"5";"SASO";1221,83849635152
66;"2015";"5";"SCLA";NA
66;"2015";"5";"SOAS";501,072608371742
66;"2015";"5";"SPRU";NA
66;"2015";"5";"SUSP";NA
66;"2015";"6";"BEMA";68,9751205476674
66;"2015";"6";"CETE";NA
66;"2015";"6";"CHFU";459,717703647267
66;"2015";"6";"CHMI";NA
66;"2015";"6";"HOMA";NA
66;"2015";"6";"LEMA";482,478258216485
66;"2015";"6";"LYTR";NA
66;"2015";"6";"MEEL";39,0364266987063
66;"2015";"6";"MESU";77,3015315107995
66;"2015";"6";"PAIN";238,575677194704
66;"2015";"6";"PLCO";132,358918037246
66;"2015";"6";"POMA";1222,1979369568
66;"2015";"6";"POMO";NA
66;"2015";"6";"PUPA";NA
66;"2015";"6";"SASO";518,682573174801
66;"2015";"6";"SCLA";58,0271843924632
66;"2015";"6";"SOAS";NA
66;"2015";"6";"SPRU";2357,35882700963
66;"2015";"6";"SUSP";NA
66;"2015";"7";"BEMA";NA
66;"2015";"7";"CETE";NA
66;"2015";"7";"CHFU";NA
66;"2015";"7";"CHMI";NA
66;"2015";"7";"HOMA";324,129737693947
66;"2015";"7";"LEMA";NA
66;"2015";"7";"LYTR";NA
66;"2015";"7";"MEEL";NA
66;"2015";"7";"MESU";NA
66;"2015";"7";"PAIN";NA
66;"2015";"7";"PLCO";NA
66;"2015";"7";"POMA";1605,56145663571
66;"2015";"7";"POMO";140,341217810872
66;"2015";"7";"PUPA";NA
66;"2015";"7";"SASO";97,4634394997587
66;"2015";"7";"SCLA";NA
66;"2015";"7";"SOAS";NA
66;"2015";"7";"SPRU";NA
66;"2015";"7";"SUSP";NA
66;"2015";"8";"BEMA";NA
66;"2015";"8";"CETE";NA
66;"2015";"8";"CHFU";NA
66;"2015";"8";"CHMI";NA
66;"2015";"8";"HOMA";274,944543783987
66;"2015";"8";"LEMA";NA
66;"2015";"8";"LYTR";NA
66;"2015";"8";"MEEL";NA
66;"2015";"8";"MESU";NA
66;"2015";"8";"PAIN";NA
66;"2015";"8";"PLCO";NA
66;"2015";"8";"POMA";1753,96506344656
66;"2015";"8";"POMO";NA
66;"2015";"8";"PUPA";NA
66;"2015";"8";"SASO";188,4209262454
66;"2015";"8";"SCLA";NA
66;"2015";"8";"SOAS";NA
66;"2015";"8";"SPRU";874,943285049027
66;"2015";"8";"SUSP";NA
66;"2015";"9";"BEMA";NA
66;"2015";"9";"CETE";NA
66;"2015";"9";"CHFU";NA
66;"2015";"9";"CHMI";NA
66;"2015";"9";"HOMA";NA
66;"2015";"9";"LEMA";NA
66;"2015";"9";"LYTR";NA
66;"2015";"9";"MEEL";NA
66;"2015";"9";"MESU";NA
66;"2015";"9";"PAIN";NA
66;"2015";"9";"PLCO";NA
66;"2015";"9";"POMA";NA
66;"2015";"9";"POMO";NA
66;"2015";"9";"PUPA";NA
66;"2015";"9";"SASO";NA
66;"2015";"9";"SCLA";NA
66;"2015";"9";"SOAS";NA
66;"2015";"9";"SPRU";NA
66;"2015";"9";"SUSP";NA
66;"2016";"1";"BEMA";75,5635647426356
66;"2016";"1";"CETE";NA
66;"2016";"1";"CHFU";109,181019540792
66;"2016";"1";"CHMI";NA
66;"2016";"1";"HOMA";16,8522258505574
66;"2016";"1";"LEMA";64,2449622586059
66;"2016";"1";"LYTR";NA
66;"2016";"1";"MEEL";NA
66;"2016";"1";"MESU";122,437548266409
66;"2016";"1";"PAIN";16,7207984362989
66;"2016";"1";"PLCO";29,8244651442123
66;"2016";"1";"POMA";NA
66;"2016";"1";"POMO";NA
66;"2016";"1";"PUPA";NA
66;"2016";"1";"SASO";74,5460433765704
66;"2016";"1";"SCLA";15,1179136117753
66;"2016";"1";"SOAS";NA
66;"2016";"1";"SPRU";NA
66;"2016";"1";"SUSP";NA
66;"2016";"2";"BEMA";75,5702153755672
66;"2016";"2";"CETE";NA
66;"2016";"2";"CHFU";165,121789287341
66;"2016";"2";"CHMI";NA
66;"2016";"2";"HOMA";5,23152465369528
66;"2016";"2";"LEMA";80,1784493498905
66;"2016";"2";"LYTR";NA
66;"2016";"2";"MEEL";NA
66;"2016";"2";"MESU";102,957739744035
66;"2016";"2";"PAIN";11,9070661739888
66;"2016";"2";"PLCO";41,0463036434207
66;"2016";"2";"POMA";NA
66;"2016";"2";"POMO";NA
66;"2016";"2";"PUPA";NA
66;"2016";"2";"SASO";148,426847370764
66;"2016";"2";"SCLA";29,8090201636551
66;"2016";"2";"SOAS";NA
66;"2016";"2";"SPRU";NA
66;"2016";"2";"SUSP";NA
66;"2016";"3";"BEMA";84,2515160530402
66;"2016";"3";"CETE";NA
66;"2016";"3";"CHFU";470,773430918764
66;"2016";"3";"CHMI";409,482453473068
66;"2016";"3";"HOMA";17,0611010224423
66;"2016";"3";"LEMA";94,1144912114078
66;"2016";"3";"LYTR";NA
66;"2016";"3";"MEEL";NA
66;"2016";"3";"MESU";70,8053637862053
66;"2016";"3";"PAIN";21,4901159305524
66;"2016";"3";"PLCO";43,8649032102553
66;"2016";"3";"POMA";NA
66;"2016";"3";"POMO";NA
66;"2016";"3";"PUPA";NA
66;"2016";"3";"SASO";NA
66;"2016";"3";"SCLA";35,9310692941552
66;"2016";"3";"SOAS";NA
66;"2016";"3";"SPRU";NA
66;"2016";"3";"SUSP";NA
66;"2016";"4";"BEMA";114,533246342419
66;"2016";"4";"CETE";NA
66;"2016";"4";"CHFU";NA
66;"2016";"4";"CHMI";NA
66;"2016";"4";"HOMA";10,3787264037343
66;"2016";"4";"LEMA";60,6365860014176
66;"2016";"4";"LYTR";NA
66;"2016";"4";"MEEL";10,9889819111085
66;"2016";"4";"MESU";121,730364070183
66;"2016";"4";"PAIN";17,5579545086983
66;"2016";"4";"PLCO";25,3751361643906
66;"2016";"4";"POMA";NA
66;"2016";"4";"POMO";NA
66;"2016";"4";"PUPA";NA
66;"2016";"4";"SASO";29,4261754933143
66;"2016";"4";"SCLA";23,0556656704469
66;"2016";"4";"SOAS";NA
66;"2016";"4";"SPRU";NA
66;"2016";"4";"SUSP";NA
66;"2016";"5";"BEMA";50,3659339848063
66;"2016";"5";"CETE";1158,54835617578
66;"2016";"5";"CHFU";343,477546875418
66;"2016";"5";"CHMI";NA
66;"2016";"5";"HOMA";18,8133626216157
66;"2016";"5";"LEMA";57,0427491837202
66;"2016";"5";"LYTR";NA
66;"2016";"5";"MEEL";14,0627387444327
66;"2016";"5";"MESU";98,6127926119612
66;"2016";"5";"PAIN";NA
66;"2016";"5";"PLCO";31,629310655164
66;"2016";"5";"POMA";NA
66;"2016";"5";"POMO";NA
66;"2016";"5";"PUPA";NA
66;"2016";"5";"SASO";NA
66;"2016";"5";"SCLA";48,1013186369919
66;"2016";"5";"SOAS";NA
66;"2016";"5";"SPRU";NA
66;"2016";"5";"SUSP";NA
66;"2016";"6";"BEMA";87,3809913294009
66;"2016";"6";"CETE";NA
66;"2016";"6";"CHFU";NA
66;"2016";"6";"CHMI";NA
66;"2016";"6";"HOMA";13,3616859356858
66;"2016";"6";"LEMA";162,948289146427
66;"2016";"6";"LYTR";NA
66;"2016";"6";"MEEL";13,5562967325135
66;"2016";"6";"MESU";143,155076637078
66;"2016";"6";"PAIN";22,2757965451677
66;"2016";"6";"PLCO";36,2731412514815
66;"2016";"6";"POMA";NA
66;"2016";"6";"POMO";NA
66;"2016";"6";"PUPA";NA
66;"2016";"6";"SASO";113,563155594288
66;"2016";"6";"SCLA";27,218106878137
66;"2016";"6";"SOAS";263,054115120087
66;"2016";"6";"SPRU";1512,12804224824
66;"2016";"6";"SUSP";NA
66;"2016";"7";"BEMA";103,660730693169
66;"2016";"7";"CETE";NA
66;"2016";"7";"CHFU";500,773241268739
66;"2016";"7";"CHMI";NA
66;"2016";"7";"HOMA";29,0664417865624
66;"2016";"7";"LEMA";178,866134178242
66;"2016";"7";"LYTR";NA
66;"2016";"7";"MEEL";NA
66;"2016";"7";"MESU";158,734563461116
66;"2016";"7";"PAIN";100,299980832153
66;"2016";"7";"PLCO";NA
66;"2016";"7";"POMA";93,50022287977
66;"2016";"7";"POMO";NA
66;"2016";"7";"PUPA";1404,78335726244
66;"2016";"7";"SASO";44,7804116865237
66;"2016";"7";"SCLA";31,5720846105935
66;"2016";"7";"SOAS";209,949665149232
66;"2016";"7";"SPRU";1093,42331206515
66;"2016";"7";"SUSP";NA
66;"2016";"8";"BEMA";72,2166882189789
66;"2016";"8";"CETE";NA
66;"2016";"8";"CHFU";368,535297629436
66;"2016";"8";"CHMI";NA
66;"2016";"8";"HOMA";27,4119866669696
66;"2016";"8";"LEMA";218,098166964995
66;"2016";"8";"LYTR";NA
66;"2016";"8";"MEEL";NA
66;"2016";"8";"MESU";329,525226348897
66;"2016";"8";"PAIN";65,7335618708184
66;"2016";"8";"PLCO";48,705347019739
66;"2016";"8";"POMA";84,9111629208405
66;"2016";"8";"POMO";215,092945123744
66;"2016";"8";"PUPA";1018,86255839972
66;"2016";"8";"SASO";36,7609518712414
66;"2016";"8";"SCLA";35,3422628489267
66;"2016";"8";"SOAS";154,638776948604
66;"2016";"8";"SPRU";451,832635904402
66;"2016";"8";"SUSP";NA
66;"2016";"9";"BEMA";84,5456323628258
66;"2016";"9";"CETE";2330,05752728219
66;"2016";"9";"CHFU";NA
66;"2016";"9";"CHMI";NA
66;"2016";"9";"HOMA";37,0582452143093
66;"2016";"9";"LEMA";115,512613749042
66;"2016";"9";"LYTR";NA
66;"2016";"9";"MEEL";NA
66;"2016";"9";"MESU";450,396937704446
66;"2016";"9";"PAIN";79,6652809377825
66;"2016";"9";"PLCO";59,7659026752998
66;"2016";"9";"POMA";70,7754695944363
66;"2016";"9";"POMO";89,0413666157604
66;"2016";"9";"PUPA";NA
66;"2016";"9";"SASO";38,0605372262915
66;"2016";"9";"SCLA";34,1693700286205
66;"2016";"9";"SOAS";161,674172218593
66;"2016";"9";"SPRU";1127,3212347843
66;"2016";"9";"SUSP";NA
66;"2017";"1";"BEMA";62,0981216047608
66;"2017";"1";"CETE";2623,18939379079
66;"2017";"1";"CHFU";306,419005927017
66;"2017";"1";"CHMI";297,306836694712
66;"2017";"1";"HOMA";11,7950340770968
66;"2017";"1";"LEMA";180,963861708217
66;"2017";"1";"LYTR";NA
66;"2017";"1";"MEEL";NA
66;"2017";"1";"MESU";779,224073117595
66;"2017";"1";"PAIN";23,88495134588
66;"2017";"1";"PLCO";19,0451318454029
66;"2017";"1";"POMA";106,203175349924
66;"2017";"1";"POMO";NA
66;"2017";"1";"PUPA";992,063898429028
66;"2017";"1";"SASO";36,8415529707193
66;"2017";"1";"SCLA";15,746103299888
66;"2017";"1";"SOAS";NA
66;"2017";"1";"SPRU";NA
66;"2017";"1";"SUSP";NA
66;"2017";"2";"BEMA";58,5968198074811
66;"2017";"2";"CETE";9958,84039901862
66;"2017";"2";"CHFU";319,484015603112
66;"2017";"2";"CHMI";359,208786398411
66;"2017";"2";"HOMA";14,1496710893712
66;"2017";"2";"LEMA";116,660359098638
66;"2017";"2";"LYTR";NA
66;"2017";"2";"MEEL";33,0999180571487
66;"2017";"2";"MESU";815,886171773305
66;"2017";"2";"PAIN";36,2625866919191
66;"2017";"2";"PLCO";NA
66;"2017";"2";"POMA";147,233276942195
66;"2017";"2";"POMO";316,115496951959
66;"2017";"2";"PUPA";481,868518586099
66;"2017";"2";"SASO";27,7885074282568
66;"2017";"2";"SCLA";51,0967426170763
66;"2017";"2";"SOAS";NA
66;"2017";"2";"SPRU";NA
66;"2017";"2";"SUSP";NA
66;"2017";"3";"BEMA";74,6330404391912
66;"2017";"3";"CETE";5460,04912333729
66;"2017";"3";"CHFU";587,53215159709
66;"2017";"3";"CHMI";583,039895612815
66;"2017";"3";"HOMA";20,8951199338644
66;"2017";"3";"LEMA";228,824517958085
66;"2017";"3";"LYTR";NA
66;"2017";"3";"MEEL";NA
66;"2017";"3";"MESU";365,743879566617
66;"2017";"3";"PAIN";33,8405026638817
66;"2017";"3";"PLCO";28,0741518606462
66;"2017";"3";"POMA";114,024581977227
66;"2017";"3";"POMO";40,0785964277293
66;"2017";"3";"PUPA";1521,93185108244
66;"2017";"3";"SASO";142,444086713032
66;"2017";"3";"SCLA";24,8201392716593
66;"2017";"3";"SOAS";NA
66;"2017";"3";"SPRU";NA
66;"2017";"3";"SUSP";NA
66;"2017";"4";"BEMA";NA
66;"2017";"4";"CETE";NA
66;"2017";"4";"CHFU";153,751613961893
66;"2017";"4";"CHMI";NA
